client_id,name,age,gender,marital_status,employment_status,location,annual_income,housing_condition,private_car,number_credits_loans,national_bank_reported,credit_score,app_installed,email,phone
679,Barbara Chavez,46,Male,Divorced,Unemployed,Port Matthew,67166.1,Mortgage,False,1,True,745,True,alicia71@example.org,(937)449-4594x1116
35452745,Gregory Wilson,36,Female,Single,Employed,South Jeremy,25000.0,Rent,True,1,True,516,False,brittneychen@example.com,546-349-7213
51978402,Jorge Johnson,53,Male,Married,Unemployed,Lake Pamelachester,38819.73,Mortgage,True,1,True,404,True,vsmith@example.org,(855)944-0377x290
5652,Patricia Moore,45,Female,Married,Self-Employed,Stevenside,25000.0,Mortgage,True,4,True,732,False,shawn19@example.org,001-957-778-0937x2287
178394,Samantha Kim,67,Male,Single,Self-Employed,Birdton,63172.44,Mortgage,True,1,True,433,False,pfarley@example.org,9363746832
36954,Alicia Sanchez,71,Male,Divorced,Employed,North Samuel,144691.46,Mortgage,False,5,True,335,False,ureilly@example.net,(396)638-4774x3427
257714,Haley Martinez,31,Male,Divorced,Employed,East Erin,28575.53,Mortgage,True,1,True,793,False,sduarte@example.net,7497712174
91558,James Farley,35,Male,Divorced,Employed,Robinsonport,226299.03,Rent,False,3,True,691,False,burtonjulie@example.net,263-704-8626
9723,Francisco Smith,47,Female,Single,Unemployed,New Jeffrey,25234.25,Mortgage,True,1,True,813,False,mitchelldavid@example.org,350.641.1230x924
332818082,Nicole Dominguez,31,Female,Single,Self-Employed,Murrayside,30890.42,Mortgage,True,2,True,732,True,matthew79@example.net,998-432-3824x20865
2461,Crystal King,75,Female,Divorced,Self-Employed,North Christine,25000.0,Mortgage,False,1,True,539,False,danielle72@example.com,(678)400-2384x0410
191442,Donald Price,39,Female,Married,Employed,Lake Lisa,431435.0,Rent,False,5,True,313,False,shicks@example.net,875-412-4341
7023457,Timothy Jones,35,Male,Divorced,Unemployed,Ericaton,30795.02,Own,True,1,True,786,False,robinandrews@example.com,+1-676-580-2385x37869
28561,Stephen Miller,59,Female,Divorced,Self-Employed,Johnnymouth,25000.0,Own,True,1,True,808,False,xgonzalez@example.net,001-973-439-7382x5080
558043,Joseph Lopez,18,Female,Single,Employed,Juliamouth,35158.8,Rent,False,2,True,439,True,jeffreyjimenez@example.org,+1-956-975-0202x035
102623963,Mr. Gregory Pham,53,Female,Divorced,Employed,Williammouth,57526.81,Own,False,1,True,722,False,thomaspeter@example.com,001-371-237-5839x9609
739,Amber Ayala,57,Female,Single,Self-Employed,Lake Patrick,150862.77,Rent,False,5,True,536,True,harrisjonathan@example.com,926.795.9897x67854
8512912,Jamie Vincent,68,Female,Divorced,Self-Employed,Kristyland,34418.18,Own,True,1,True,303,False,robert77@example.org,754.910.7854
4818856,Jennifer Charles,28,Male,Divorced,Unemployed,North Krystalton,59885.95,Own,True,2,True,509,False,leachjenna@example.org,001-770-762-5613
881,Danielle Gardner,27,Male,Divorced,Self-Employed,West Karenmouth,154517.76,Mortgage,True,3,True,570,True,mortonchristina@example.org,533.875.8645x284
24888,Robert Mitchell,58,Female,Married,Self-Employed,New Andrew,143289.88,Mortgage,True,5,True,843,False,matthew42@example.com,+1-887-217-1324
266,Dennis Hunt,71,Female,Divorced,Employed,New Laura,25000.0,Own,False,1,True,730,True,imoses@example.net,693.693.7450x1795
82,Donna Bailey,54,Female,Married,Self-Employed,Johnsonberg,51477.12,Mortgage,True,3,True,521,True,millerdavid@example.org,(979)749-8573x589
56802,Ian Sanford,23,Female,Single,Self-Employed,Emilyberg,46131.09,Rent,True,3,True,624,False,ginarosales@example.net,(485)889-9327x497
54979,Carla Gardner,53,Female,Single,Self-Employed,Lake Javier,28915.76,Mortgage,False,2,True,314,True,jessebean@example.org,001-705-597-5006x304
8035,Cynthia Hicks,66,Male,Divorced,Unemployed,North Jacqueline,49472.22,Mortgage,True,1,True,558,False,judy09@example.org,726.222.3167x2195
5468881,Holly Mckay,64,Female,Single,Employed,North Vanessafort,82872.48,Mortgage,False,4,True,384,True,denise27@example.net,001-245-915-8113x4618
649938311,Jasmine Lee,45,Male,Single,Employed,East Gary,29973.72,Mortgage,True,1,True,424,False,elizabethhill@example.net,9735697874
6414,Jeffrey Silva Jr.,69,Male,Single,Employed,New Markmouth,107181.0,Rent,False,4,True,575,True,warnerlisa@example.org,+1-693-471-6539x331
803175223,Misty Pope,77,Female,Divorced,Self-Employed,Lake Stephanie,253617.19,Mortgage,False,4,True,768,False,lgomez@example.com,305.396.1970x1909
557615,Sandra Garcia,71,Female,Single,Employed,Lake Grantmouth,137980.89,Own,False,4,True,675,True,cathythompson@example.net,001-334-988-6277
681225,Timothy Mckee,70,Male,Married,Unemployed,Brandiview,31501.4,Mortgage,True,4,True,509,True,louis69@example.com,846-603-4890x21296
613350,Scott Moore,59,Female,Divorced,Employed,South Brian,157050.71,Mortgage,True,4,True,502,False,jenkinstimothy@example.com,+1-892-896-7764x94950
43927,Deborah Moreno,34,Female,Single,Employed,East Jonathan,263101.24,Own,False,4,True,425,False,ssanders@example.org,276.451.3363x8540
7698,Audrey Nielsen,56,Female,Single,Employed,Andrewschester,25000.0,Mortgage,True,2,True,504,True,jjackson@example.com,001-302-581-3596x8272
18108,Karen Schroeder,61,Male,Divorced,Self-Employed,East Georgeville,49439.02,Mortgage,True,3,True,831,True,lopezlauren@example.net,877-684-8303x664
820,Tyrone Castillo,19,Male,Married,Self-Employed,South Dustinview,101841.21,Rent,True,4,False,787,False,jennifer41@example.com,9107219998
680322958,Amy Avery,45,Male,Married,Self-Employed,Ponceborough,44776.33,Own,True,2,True,753,True,shawngreen@example.net,+1-355-294-5800x123
41425,Tammy Waters,50,Female,Married,Unemployed,Adamsburgh,52824.14,Rent,False,2,True,747,False,ashleymcdonald@example.org,+1-925-642-7504
771,Jasmine Lambert,76,Male,Single,Employed,New Luis,75365.06,Mortgage,False,1,False,403,False,aaron99@example.net,(529)591-3093x392
597,Jordan Hall,47,Male,Married,Unemployed,North Jeffreychester,284272.48,Own,True,5,True,325,True,rhondasmith@example.net,628.555.5750
8959889,Elizabeth Cole,19,Female,Divorced,Employed,Lake Melissachester,25000.0,Own,False,2,True,575,True,paynejustin@example.net,360-343-8415
986903216,Timothy Sherman,73,Female,Married,Unemployed,East Stephanie,137875.43,Mortgage,True,4,True,797,True,trogers@example.org,795-238-3376x489
68388984,Barbara Ayala,36,Male,Single,Employed,West Melissa,72313.54,Own,False,2,True,749,False,cindylewis@example.net,(213)284-7928
4175,Michael Lyons,74,Female,Divorced,Self-Employed,North Juanview,25000.0,Mortgage,True,1,True,660,True,thomas59@example.com,772.379.0055x358
46147,Julia Dodson,77,Male,Married,Employed,West Mary,44976.18,Mortgage,False,1,True,633,True,fwhite@example.com,(261)418-6510
6117681,Jeremy Horn,49,Male,Single,Self-Employed,West Daniel,31063.3,Mortgage,False,1,True,467,False,danielsbrent@example.net,(905)391-2356
8246,Hayley Schwartz,52,Male,Divorced,Self-Employed,North Anthonychester,117112.35,Mortgage,False,3,True,778,False,dennis61@example.com,268-688-2977x0394
575018650,Linda Robinson,52,Female,Single,Self-Employed,Pearsonview,151331.35,Mortgage,False,4,True,611,False,gregorywelch@example.org,001-378-959-3950x36238
835987215,Anthony Maddox,80,Female,Single,Unemployed,Jamesside,25000.0,Mortgage,False,3,True,660,True,lauraware@example.org,8903822439
30483,Anna Madden,57,Female,Married,Employed,Lake Vickiechester,33635.25,Mortgage,True,2,True,563,True,wardkarina@example.org,464.223.7034
4122,Krystal Rosales,40,Female,Married,Unemployed,Stevensberg,31908.49,Rent,True,1,True,699,True,brockmatthew@example.org,517-237-8554
369,Brett Mcclain,56,Male,Divorced,Self-Employed,Anthonyhaven,111191.17,Mortgage,True,3,True,366,False,davidtrujillo@example.com,812-919-8664x3598
692615,Troy Ramsey,57,Female,Divorced,Self-Employed,Connerfurt,41301.2,Mortgage,True,1,False,507,False,charles03@example.net,+1-394-642-3551x095
672,Marco Spence,20,Male,Divorced,Unemployed,East Danielland,337951.19,Own,False,5,True,485,False,cervantesdana@example.net,822-210-2956x140
68175353,William Medina,26,Female,Divorced,Self-Employed,New Jonathanside,27626.96,Mortgage,True,2,True,636,False,aevans@example.net,641.637.4238x8506
6246,Taylor Goodwin,36,Female,Single,Self-Employed,Stephenborough,99781.41,Own,True,3,False,404,True,williamsrobert@example.net,552.859.5385x637
4612813,John Moore,48,Female,Divorced,Self-Employed,Jasonton,38671.44,Rent,True,2,True,678,True,ashley59@example.org,210-937-7736x1858
5642,Mr. Justin Hunter,55,Female,Married,Self-Employed,Johnsport,168122.48,Own,True,5,True,718,False,lawsonemily@example.net,526.448.5299
4066198,Richard White,25,Female,Single,Self-Employed,Gibsonfort,115947.13,Mortgage,False,5,True,498,False,dgould@example.com,252-717-6541
605242595,Amber Griffin,61,Female,Divorced,Employed,South Crystal,52218.1,Own,True,2,False,549,False,thompsonjennifer@example.com,6638713011
918421814,Dominique Garcia,76,Male,Married,Unemployed,Jeremiahmouth,25000.0,Mortgage,True,1,True,320,False,tgrant@example.com,937.212.6554x24024
68895219,Michael Davis,59,Male,Married,Employed,New Richard,45591.3,Mortgage,True,3,True,416,False,arnoldmichelle@example.net,565-712-4853x72241
29027560,Amy Martinez,39,Male,Divorced,Employed,Robersonstad,53360.06,Mortgage,True,1,True,736,True,paulaanderson@example.com,(906)433-2502x46673
92000944,Jennifer Jimenez,75,Female,Married,Self-Employed,Angelaside,25000.0,Mortgage,True,4,True,781,False,robertpena@example.com,801-283-7442x605
420854216,Robin Peterson,76,Male,Divorced,Employed,Kellyside,170202.63,Mortgage,False,2,True,318,False,qsmith@example.com,8736645397
76,Christopher Daugherty DDS,19,Male,Married,Employed,North Jacob,56786.32,Mortgage,True,1,True,800,False,jamesnovak@example.com,(924)528-2835x622
5960,Beverly Schmitt,20,Male,Divorced,Employed,North Elizabethview,25000.0,Own,False,1,True,322,False,joshuacooper@example.net,547-338-8461
934487584,Michael Morales DDS,66,Male,Married,Self-Employed,Jacquelinefort,161050.94,Mortgage,True,4,True,527,False,christopher79@example.com,(406)538-0273x10200
2550000,Sarah Miller,49,Female,Divorced,Employed,Port Heatherport,156218.23,Own,True,2,True,300,True,brandonstone@example.net,+1-926-516-7481x5986
797039,Christopher Houston,44,Male,Single,Employed,Brianfurt,35443.67,Mortgage,True,1,True,656,False,timothyevans@example.net,7054326739
655,Christina Woodward,25,Female,Married,Self-Employed,Ashleyville,29012.82,Mortgage,True,2,True,516,True,yjones@example.net,(346)274-8249
188,Megan Roberts,33,Male,Married,Self-Employed,South Caitlin,28885.27,Own,True,3,True,342,True,michealroberts@example.net,(807)915-8642x91681
519265920,Jennifer Stanley,50,Female,Single,Self-Employed,East Hannahshire,194741.23,Mortgage,True,5,False,441,True,matthew29@example.org,001-806-510-9428x72863
420914539,Kenneth Brown,34,Female,Married,Self-Employed,East Alexis,33592.26,Mortgage,False,2,True,626,True,carrolljudy@example.net,841.221.3248x02956
1672495,Anna Lester,67,Male,Single,Unemployed,Crystalborough,25000.0,Own,False,1,True,421,True,joshuaheath@example.net,910-580-9465x4932
309592,James Harris,56,Female,Married,Unemployed,Bradmouth,25000.0,Own,False,1,True,654,False,carolyn98@example.org,6922754081
33,Nathan Cordova,69,Male,Married,Self-Employed,Spenceport,139865.59,Mortgage,True,2,True,469,True,carolynfields@example.net,(304)672-5828x379
841533934,Margaret Aguilar,62,Female,Married,Self-Employed,Cordovaburgh,28232.11,Own,True,1,True,531,True,jackie60@example.com,7209651797
75112546,Timothy Middleton,29,Female,Married,Self-Employed,Port Ralph,43761.19,Own,False,1,True,357,False,fnguyen@example.com,+1-445-753-2541x2301
87070,Jacob Terrell,78,Male,Married,Unemployed,South Thomasmouth,90260.08,Mortgage,True,5,True,350,False,owensnicole@example.net,+1-224-407-0049
9179164,Sherri Taylor,37,Female,Married,Employed,North Tammy,52550.33,Own,False,2,False,836,False,whitney82@example.org,(518)214-3343x31944
23502,Marissa Dunn,52,Female,Single,Self-Employed,West Michael,59912.91,Own,False,3,True,759,True,marilyn61@example.net,3709231361
406727,Deborah Russell,38,Female,Single,Self-Employed,Garciabury,25000.0,Mortgage,True,3,True,791,True,webbapril@example.net,867.831.6234x936
2140200,Jennifer Clark,49,Female,Single,Unemployed,Francesview,190270.68,Mortgage,False,5,True,467,True,kevin65@example.org,001-939-254-8438x15713
793673,Jo Williams,47,Male,Divorced,Unemployed,East Sheliatown,28971.48,Mortgage,False,2,True,478,True,gmatthews@example.net,883-363-8283
236522,Margaret Dixon,53,Female,Married,Employed,Lake Johnshire,303416.99,Rent,True,1,True,420,True,masonmelissa@example.net,(433)835-5756
952713036,Carla Bentley,57,Female,Married,Employed,North Monica,27745.75,Mortgage,True,2,True,316,False,benjaminrobinson@example.com,208.701.9753x616
812474062,Donna Young,33,Male,Divorced,Self-Employed,South Stevenville,85648.66,Own,False,4,True,356,True,christopher04@example.org,512-483-2697x1326
5632332,Scott Daugherty,58,Male,Single,Unemployed,West Justinside,152611.69,Mortgage,True,3,False,672,True,tammy64@example.net,544-514-5454x2587
823,Jamie Henderson,58,Male,Single,Employed,Williamchester,29910.23,Own,False,1,True,553,False,angelbrown@example.net,589.868.6807
90049230,Stephen Vaughan,49,Male,Divorced,Employed,East Phillip,50579.24,Rent,True,3,True,427,True,pruittdarrell@example.net,939-996-1613x8698
77982,Angela Stewart,39,Male,Married,Unemployed,South Saraton,92188.94,Mortgage,True,2,True,745,True,fpatrick@example.net,227.940.5028
703742699,Angela Jordan,61,Male,Divorced,Employed,Port Paultown,96921.27,Rent,True,3,False,301,True,twhite@example.org,001-561-936-8798x5223
366762,Karen Spears,31,Female,Divorced,Unemployed,Edwardsville,121499.16,Mortgage,True,5,True,622,False,deborah38@example.com,5538946394
71098582,Bryan Ortiz,54,Female,Single,Unemployed,West Jodichester,25000.0,Rent,True,1,True,533,False,hamiltonbrandon@example.org,001-295-784-1724x42750
39111648,Sarah Davenport,45,Male,Married,Employed,Normanmouth,246221.83,Rent,True,5,True,719,False,paige41@example.net,929.936.1303
676,Dawn Martin,74,Female,Single,Employed,South Phillip,59111.14,Own,True,1,True,742,True,michellemyers@example.com,996.350.2027x19830
251,Yvonne Santos,64,Male,Single,Self-Employed,Stacytown,25000.0,Mortgage,False,2,True,324,False,ijones@example.net,(261)989-0486x692
18,Neil Wu,59,Female,Single,Employed,South Carmen,39065.4,Mortgage,True,1,True,357,True,larsenvincent@example.com,5092394347
800,Leslie Reyes,60,Male,Married,Employed,Perryport,51957.19,Own,False,3,True,500,True,benjaminbrooks@example.org,236.530.1373
972477,Sandra Moore,62,Male,Married,Unemployed,Jacobhaven,84974.17,Rent,True,4,True,697,True,teresapierce@example.org,+1-856-500-3695x4179
644700635,Hannah Pierce,75,Male,Married,Employed,Lake Travis,25000.0,Mortgage,True,1,True,445,False,tammymurphy@example.com,3767457902
178887297,Ruben Hansen,62,Female,Divorced,Unemployed,Bonniefort,81944.81,Mortgage,False,3,True,528,False,jcole@example.com,(758)562-7518x90168
4534755,Shannon Ashley,63,Male,Married,Self-Employed,Webbhaven,35914.83,Own,True,1,True,754,True,lynn69@example.org,+1-932-439-6098
3517,Michael Richardson,43,Female,Married,Self-Employed,Vincentbury,45267.17,Mortgage,False,2,True,528,True,smithpatricia@example.com,772.367.3782x2316
218,Courtney Olson,26,Female,Divorced,Employed,East Markhaven,42876.21,Mortgage,False,2,True,673,True,vhall@example.org,967.301.3143x5783
630581736,Robert Farley,18,Male,Married,Unemployed,West Jonathan,344097.92,Mortgage,False,5,True,538,False,qmyers@example.net,(756)812-9406x9080
3970599,Roberta Hurst,43,Female,Married,Employed,Brownview,146119.76,Mortgage,False,1,True,485,False,qmendoza@example.net,288.841.1486
668,Lauren Garcia,78,Male,Married,Employed,East Anna,79569.62,Mortgage,True,3,True,335,False,hooperroger@example.org,(754)867-7655
8367225,Lauren Collier,33,Female,Divorced,Employed,Monicafurt,90763.72,Rent,True,4,True,715,False,bradleyrivas@example.com,(229)540-0462
661,Edward Hughes,77,Male,Single,Unemployed,West Larry,73959.43,Rent,True,4,True,688,True,ffarmer@example.com,001-431-946-7527
89250267,Jenna Jones,29,Female,Divorced,Self-Employed,Oconnortown,105883.73,Mortgage,False,1,True,300,False,joshua25@example.com,216.229.2283
916922,Stacy Reid,64,Male,Married,Unemployed,Hernandezview,37424.34,Mortgage,True,2,True,545,True,carlosbailey@example.net,(628)783-4126x04074
609971,Tony Zimmerman,60,Male,Divorced,Self-Employed,Williamfort,56677.53,Mortgage,True,5,True,621,True,theresamartinez@example.org,+1-820-496-8548
708921,Paul Peterson,51,Female,Married,Employed,Adamsport,211601.36,Own,True,5,True,536,True,donna09@example.org,001-942-500-1354x9577
75996889,Jamie Petersen,34,Male,Divorced,Unemployed,East Robert,44697.14,Mortgage,False,1,True,393,True,salaswilliam@example.org,637.405.4493x53245
47,Rita Gibson,67,Female,Married,Employed,Morganberg,30071.11,Own,False,1,True,499,False,howardreese@example.net,001-249-216-6005x73066
28782725,Sarah Walker,41,Male,Married,Self-Employed,Port Joseph,36358.52,Mortgage,True,2,True,363,True,william94@example.net,(565)595-5123
1266,Stephen Allison,75,Male,Divorced,Employed,Hernandezfort,109277.47,Mortgage,True,5,True,563,True,gstrong@example.net,001-895-363-7237x1738
32989635,Dakota Skinner,27,Male,Divorced,Employed,Brownland,324169.82,Mortgage,True,5,True,753,True,gregory86@example.org,001-798-300-5692x091
381057751,Heather Bryant,25,Male,Married,Self-Employed,Delgadofort,56802.65,Rent,True,5,True,495,True,kimberly48@example.net,583.562.5993
55726,Amy Allen,34,Female,Married,Self-Employed,Webbfort,94804.77,Rent,False,4,False,450,True,fhoward@example.net,001-969-740-3672x195
255333,Kathleen Thompson,37,Male,Married,Employed,Moralesberg,49684.02,Mortgage,False,2,True,825,True,michellefrancis@example.org,(511)387-3019
14902,Sara Duffy,38,Female,Married,Employed,Steinburgh,25000.0,Rent,True,1,True,699,False,ebrooks@example.net,692-376-4131
53098,Christine Allison,36,Female,Divorced,Unemployed,West Larry,93170.35,Rent,False,5,True,771,False,xguzman@example.org,(774)852-3483x71542
248412235,Theresa Dawson,66,Female,Divorced,Employed,New Ariel,48015.74,Rent,False,4,True,575,False,jacobray@example.com,269.403.4333x6000
521285,Anthony Frazier,38,Male,Single,Self-Employed,Lake Keithside,109508.29,Own,True,5,True,301,False,sharon67@example.net,+1-299-983-1043
8446920,Marc Hopkins,73,Male,Single,Employed,Andersonburgh,40256.72,Mortgage,True,1,True,513,False,mahoneykristin@example.net,(463)438-0993x9941
50283,Eric Whitehead,60,Male,Single,Unemployed,New Timothyview,74059.22,Own,True,1,False,765,True,bestbill@example.com,725.365.9766
425379,Mark Newman,40,Female,Divorced,Employed,New Steven,35099.48,Mortgage,True,2,True,404,True,frazierraymond@example.org,+1-298-793-5134
284,Lance Burch,42,Male,Divorced,Self-Employed,Stacymouth,92376.91,Mortgage,True,4,True,441,True,watkinsashley@example.com,(421)975-6285
5616,Lauren Coleman,66,Male,Single,Unemployed,Suttonberg,166339.58,Mortgage,False,2,True,338,False,davidjohnson@example.org,538-653-6767x90936
98492,Matthew Johnson,80,Male,Divorced,Employed,Lake Peter,37919.5,Mortgage,False,3,True,583,True,xbrown@example.org,637-819-3740x799
46782,Jordan Boyd,31,Male,Married,Employed,Hernandezburgh,103327.78,Mortgage,True,4,True,822,False,amy30@example.com,871-478-8987x1786
902,Timothy Friedman,54,Female,Single,Unemployed,West Staceyborough,25600.83,Mortgage,True,1,True,742,False,johnwalls@example.net,(609)292-3628x15821
9894,Alex Keith,46,Male,Married,Self-Employed,East Triciaport,31888.31,Own,True,1,True,535,True,meganjones@example.org,520.609.5615x9765
6598,Jonathan Boyd,62,Male,Single,Unemployed,North Emily,502502.89,Rent,False,4,True,333,False,qmoyer@example.net,+1-270-580-9731
42679,Angela Harper,66,Female,Married,Employed,Smithberg,25000.0,Mortgage,True,1,True,648,True,mirandaabigail@example.org,+1-459-401-1990x621
4088842,Benjamin Taylor,54,Female,Single,Employed,New Jefferyhaven,66542.66,Mortgage,True,4,True,336,True,christophertaylor@example.net,001-687-970-4545x560
12870,Derek Ramos,61,Female,Divorced,Employed,West Aarontown,108978.77,Mortgage,False,3,True,758,False,huffmankelly@example.com,001-246-343-5456x506
61417944,Jacob Cox,76,Female,Married,Unemployed,New Jeffrey,131440.5,Own,True,1,True,599,True,hallcameron@example.com,+1-333-906-5931x17884
253157,Caitlin Roberts,48,Female,Single,Employed,South Barbara,33207.04,Mortgage,True,2,True,603,False,ericsmith@example.net,001-281-223-5335x20826
8194,Patrick Simpson,61,Female,Married,Unemployed,Anthonyhaven,43993.62,Rent,False,1,True,568,False,rallen@example.com,001-572-781-1354x2532
893563845,Timothy King,49,Female,Married,Employed,North Sheryl,25000.0,Mortgage,True,3,True,370,False,zacharyparker@example.com,352.842.8945x5277
34029,Austin Tran,47,Male,Single,Employed,West Paul,25000.0,Rent,True,1,False,524,False,bnguyen@example.com,974-722-2345
4933395,Karen Parker,77,Male,Divorced,Unemployed,East Markstad,29462.42,Mortgage,False,2,True,494,False,scott14@example.net,+1-435-396-7020
4102923,Jason Wilson,54,Male,Single,Employed,Carolynbury,25000.0,Mortgage,True,2,False,689,True,lewisdarrell@example.net,682-234-0747x214
146,Michele Wang,27,Male,Divorced,Self-Employed,West Kathleenview,49064.87,Mortgage,False,1,True,423,True,alicia21@example.org,+1-370-982-1713x883
8920154,Robert Walsh,20,Female,Married,Employed,Marcusmouth,25000.0,Own,True,2,True,671,True,lucasstevens@example.net,001-994-579-5572x13191
91625,Amanda Washington,32,Male,Divorced,Unemployed,South Manuel,25000.0,Mortgage,True,1,True,360,True,emily04@example.net,965-829-5412x408
96820,Courtney Hamilton,67,Male,Divorced,Employed,Riverafurt,85678.24,Mortgage,True,5,True,611,False,kristin82@example.com,+1-991-934-3256x08801
79210759,Emily Ali,50,Male,Married,Self-Employed,Floresburgh,53990.29,Own,True,3,True,349,False,daviskenneth@example.org,611.592.3573x16849
47019488,Melissa Turner,73,Male,Married,Self-Employed,West Kimberly,69234.11,Own,False,1,True,394,False,uthompson@example.com,(282)328-0483
506,Lori Walsh,60,Male,Divorced,Employed,Thompsonshire,65218.33,Own,False,4,True,322,False,wruiz@example.net,819-297-7990
2419,Sarah Day,32,Female,Married,Unemployed,Amandaville,33593.64,Own,False,4,True,671,True,sheilabaker@example.net,683-723-4795
946085357,Daniel Odom,68,Male,Divorced,Self-Employed,North Joan,29379.01,Mortgage,True,1,True,317,False,ashleebrooks@example.org,+1-602-208-4390x8273
67130,Travis Cabrera,48,Female,Single,Unemployed,Jessicahaven,26773.64,Own,False,1,True,714,True,douglas79@example.com,001-894-264-7592x200
7274095,Elizabeth Donovan,72,Female,Married,Unemployed,Singletonchester,25000.0,Own,True,1,True,541,True,johnsonleon@example.org,(608)996-4461
81349,James Harris,18,Female,Single,Unemployed,Allisonview,148629.0,Own,True,5,True,592,True,ortizjamie@example.org,001-649-684-3781
48,Jennifer Murphy,74,Female,Divorced,Unemployed,Starkshire,68131.59,Rent,True,1,True,350,False,uharvey@example.com,552-756-6461
90263184,Megan Williams,73,Female,Single,Unemployed,Bradleyfurt,60216.44,Mortgage,False,4,True,357,True,christophermartinez@example.org,+1-866-810-3397x3653
95709,John Villa,75,Female,Divorced,Self-Employed,Taylorside,409613.58,Own,True,5,True,755,False,robertyang@example.com,(342)670-1409
7987,Betty Johnson,79,Female,Single,Unemployed,Turnerfort,25216.63,Own,True,2,True,771,False,ipage@example.com,839.667.2000x48731
23582496,Gina Ray,18,Female,Married,Unemployed,North Stephaniefort,134447.35,Mortgage,False,4,True,645,True,wheelerdwayne@example.org,001-838-656-1309x71255
950436,Madison Johnson,77,Female,Divorced,Unemployed,New Gary,29606.57,Mortgage,False,3,False,516,False,troyrogers@example.com,001-980-774-5827x83193
590313,Abigail Burton,35,Male,Divorced,Unemployed,Carpenterfort,69092.33,Rent,False,3,True,578,True,wdaniel@example.org,(759)548-5989x8064
599,Sean Adams,21,Female,Married,Employed,West Michaelview,74567.64,Rent,False,1,True,486,True,carrillosamantha@example.com,+1-277-325-0468
450677,Bryan Garza,57,Male,Single,Unemployed,Allisonfort,56850.29,Rent,True,2,True,331,False,dfritz@example.org,577.260.3443x1890
92439,Jessica Jones,31,Female,Single,Employed,South Norman,170068.75,Mortgage,False,5,True,536,True,kanderson@example.org,(361)663-6669x890
842383926,Laurie Savage,80,Female,Divorced,Self-Employed,Lake Dianeland,25000.0,Mortgage,True,1,True,421,True,jerome22@example.net,+1-806-699-5216
931004500,Alyssa Thornton,21,Male,Married,Self-Employed,South Teresafurt,89362.87,Own,False,2,True,768,False,qvaughn@example.org,(412)600-9519x592
91387,Tracy Woods,51,Male,Single,Unemployed,Port Randallberg,31142.56,Mortgage,True,1,True,379,True,susan67@example.net,633.697.8158x7062
62767671,William Hardy,60,Female,Divorced,Unemployed,New Janice,67588.94,Rent,True,4,True,827,True,dale63@example.com,001-467-790-2129x84984
9579,Veronica Clark,79,Female,Divorced,Unemployed,Cruzfurt,92475.72,Mortgage,True,5,True,823,False,jeremiah14@example.org,001-883-359-2813x95021
63376964,Wesley Tran,30,Female,Single,Employed,Nicholaston,27383.56,Mortgage,True,2,True,573,False,david75@example.com,(786)414-5514
1593853,Tammy Davis,52,Female,Married,Employed,Lake David,52293.58,Own,False,1,True,701,True,victor45@example.net,774-846-5504x1121
60349362,Whitney Bradley,27,Male,Married,Self-Employed,New Jennifertown,52186.11,Rent,True,2,True,694,True,brandonjones@example.com,740-372-0317
25713,Wanda Thomas,25,Female,Married,Unemployed,West David,65260.99,Mortgage,False,1,True,618,True,whiteheather@example.com,(721)402-6569x1596
923,Vanessa Walsh,40,Female,Married,Self-Employed,Aprilland,25000.0,Mortgage,False,2,True,738,True,bondbarbara@example.org,(547)804-2191x4413
8867156,William Andrade,28,Female,Single,Unemployed,Cooperton,52659.61,Mortgage,True,1,True,649,True,sconley@example.com,001-893-965-9660
37,Elizabeth Vance,38,Female,Married,Employed,South Brittneyton,25000.0,Mortgage,True,1,True,735,True,jayfleming@example.net,(729)531-9608
80413782,Brenda Hayden,66,Female,Single,Employed,Port Nancytown,57931.83,Own,False,2,True,803,False,lfowler@example.org,001-226-339-8153x9572
77614605,Kathleen Graham,76,Male,Married,Unemployed,Aliciaborough,29638.96,Own,False,1,True,835,True,vincentweeks@example.org,966-234-0935x684
12,Jeffrey Wallace,51,Male,Single,Unemployed,Anthonychester,25000.0,Mortgage,False,1,True,461,False,brittanypeterson@example.com,464-826-7617
82715113,Nicholas Dunlap,53,Female,Divorced,Unemployed,South Charlesstad,55609.56,Mortgage,False,1,False,718,False,jeremymartin@example.org,+1-847-445-5466x8512
784261115,Ryan Rodgers,44,Male,Single,Unemployed,West Scott,71234.4,Rent,True,2,False,639,False,littlejessica@example.com,001-463-301-2073x9605
513858,Dale Ponce,34,Male,Single,Unemployed,Katelynbury,48560.62,Mortgage,True,1,True,785,False,tyler81@example.net,698-878-1911x2801
4738352,Sabrina Levy,21,Female,Married,Employed,East Denisehaven,58599.03,Mortgage,False,3,True,848,True,brett33@example.com,648.339.1194x48968
79428887,Jeffrey Miller,49,Male,Married,Unemployed,Jeffreyport,197669.73,Mortgage,True,5,True,413,False,descobar@example.com,753-298-6899x1892
10805182,Julia Cunningham,75,Male,Married,Self-Employed,South William,220711.33,Mortgage,True,1,True,813,False,joseph85@example.com,+1-361-712-6336x484
24,Joseph Snow Jr.,22,Female,Divorced,Self-Employed,East Veronicastad,32556.94,Mortgage,False,1,True,585,False,sherrymcguire@example.net,001-554-939-0410x536
7215,Jordan Elliott,28,Female,Single,Self-Employed,Hinesshire,34265.74,Own,False,1,True,687,True,gordonphillip@example.com,001-892-838-6411x74343
